99393,100.0,77.0
99415,100.0,78.0
99437,100.0,78.0
99459,100.0,78.0
99481,100.0,78.0
99503,100.0,78.0
99525,100.0,78.0
99547,100.0,78.0
99569,100.0,78.0
99591,100.0,77.0
99613,100.0,78.0
99635,100.0,78.0
99657,100.0,77.0
99679,100.0,78.0
99701,100.0,78.0
99723,100.0,78.0
99745,100.0,78.0
99767,100.0,78.0
99789,100.0,78.0
99811,100.0,78.0
99833,100.0,78.0
99855,100.0,78.0
99877,100.0,79.0
99899,100.0,77.0
99921,100.0,78.0
99943,100.0,78.0
99965,100.0,78.0
99987,100.0,78.0
100009,100.0,78.0
100031,100.0,78.0
100053,100.0,78.0
100075,100.0,77.0
100097,100.0,79.0
100119,100.0,77.0
100141,100.0,79.0
100163,100.0,77.0
100185,100.0,78.0
100207,100.0,78.0
100229,100.0,77.0
100251,100.0,78.0
100273,100.0,78.0
100295,100.0,78.0
100317,100.0,78.0
100339,100.0,78.0
100361,100.0,78.0
100383,100.0,78.0
100405,100.0,78.0
100427,100.0,77.0
100449,100.0,78.0
100471,100.0,77.0
100493,100.0,78.0
100515,100.0,78.0
100537,100.0,78.0
100559,100.0,78.0
100581,100.0,78.0
100603,100.0,78.0
100625,100.0,78.0
100647,100.0,78.0
100669,100.0,78.0
100691,100.0,77.0
100713,100.0,78.0
100735,100.0,78.0
100757,100.0,79.0
100779,100.0,77.0
100801,100.0,78.0
100823,100.0,78.0
100845,100.0,78.0
100867,100.0,78.0
100889,100.0,78.0
100911,100.0,78.0
100933,100.0,78.0
100955,100.0,77.0
100977,100.0,78.0
100999,100.0,78.0
101021,100.0,78.0
101043,100.0,78.0
101065,100.0,78.0
101087,100.0,78.0
101109,100.0,78.0
101131,100.0,77.0
101153,100.0,78.0
101175,100.0,78.0
101197,100.0,78.0
101219,100.0,77.0
101241,100.0,78.0
101263,100.0,78.0
101285,100.0,78.0
101307,100.0,78.0
101329,100.0,78.0
101351,100.0,78.0
101373,100.0,78.0
101395,100.0,78.0
101417,100.0,78.0
101439,100.0,79.0
101461,100.0,78.0
101483,100.0,78.0
101505,100.0,78.0
101527,100.0,78.0
101549,100.0,78.0
101571,100.0,78.0
101593,100.0,78.0
101615,100.0,79.0
101637,100.0,78.0
101659,100.0,78.0
101681,100.0,78.0
101703,100.0,78.0
101725,100.0,78.0
101747,100.0,78.0
101769,100.0,78.0
101791,100.0,78.0
101813,100.0,78.0
101835,100.0,78.0
101857,100.0,77.0
101879,100.0,78.0
101901,100.0,78.0
101923,100.0,78.0
101945,100.0,78.0
